case_id,process_type,department,activity,timestamp,resource
WF-2506,IT Service Request,Finance,Under Review,2026-06-19T20:03:00,emp_0116
WF-2506,IT Service Request,Finance,Rejected,2026-06-20T16:03:00,emp_0124
WF-2507,Finance Approval,Operations,Submitted,2026-06-14T23:47:00,emp_0180
WF-2507,Finance Approval,Operations,Under Review,2026-06-16T03:47:00,emp_0175
WF-2507,Finance Approval,Operations,Manager Approval,2026-06-16T09:47:00,emp_0055
WF-2507,Finance Approval,Operations,Rejected,2026-06-17T04:47:00,emp_0075
WF-2508,Legal Review,IT,Submitted,2026-06-29T19:53:00,emp_0127
WF-2508,Legal Review,IT,Under Review,2026-06-29T20:53:00,emp_0123
WF-2508,Legal Review,IT,Manager Approval,2026-07-01T02:53:00,emp_0158
WF-2508,Legal Review,IT,Approved,2026-07-01T07:53:00,emp_0024
WF-2509,Procurement,Legal,Submitted,2026-06-16T04:11:00,emp_0057
WF-2509,Procurement,Legal,Under Review,2026-06-16T16:11:00,emp_0159
WF-2509,Procurement,Legal,Manager Approval,2026-06-17T12:11:00,emp_0192
WF-2509,Procurement,Legal,Compliance Check,2026-06-18T01:11:00,emp_0092
WF-2509,Procurement,Legal,Approved,2026-06-19T05:11:00,emp_0037
WF-2510,HR Onboarding,Human Resources,Submitted,2026-06-10T02:42:00,emp_0080
WF-2510,HR Onboarding,Human Resources,Under Review,2026-06-10T22:42:00,emp_0138
WF-2510,HR Onboarding,Human Resources,Manager Approval,2026-06-12T21:42:00,emp_0070
WF-2510,HR Onboarding,Human Resources,Rejected,2026-06-13T02:42:00,emp_0108
WF-2511,HR Onboarding,Sales,Submitted,2026-06-16T08:46:00,emp_0098
WF-2511,HR Onboarding,Sales,Under Review,2026-06-16T20:46:00,emp_0048
WF-2511,HR Onboarding,Sales,Manager Approval,2026-06-18T01:46:00,emp_0188
WF-2511,HR Onboarding,Sales,Compliance Check,2026-06-19T21:46:00,emp_0041
WF-2511,HR Onboarding,Sales,Rejected,2026-06-21T04:46:00,emp_0017
WF-2512,Procurement,Legal,Submitted,2026-06-03T19:50:00,emp_0191
WF-2512,Procurement,Legal,Under Review,2026-06-05T07:50:00,emp_0011
WF-2512,Procurement,Legal,Manager Approval,2026-06-06T21:50:00,emp_0086
WF-2512,Procurement,Legal,Rejected,2026-06-08T08:50:00,emp_0018
WF-2513,Procurement,Sales,Submitted,2026-06-08T10:21:00,emp_0197
WF-2513,Procurement,Sales,Under Review,2026-06-10T03:21:00,emp_0004
WF-2513,Procurement,Sales,Manager Approval,2026-06-11T11:21:00,emp_0138
WF-2513,Procurement,Sales,Compliance Check,2026-06-12T08:21:00,emp_0002
WF-2513,Procurement,Sales,Approved,2026-06-13T10:21:00,emp_0171
WF-2514,Finance Approval,Human Resources,Submitted,2026-06-23T10:56:00,emp_0051
WF-2514,Finance Approval,Human Resources,Under Review,2026-06-23T14:56:00,emp_0173
WF-2514,Finance Approval,Human Resources,Manager Approval,2026-06-24T16:56:00,emp_0028
WF-2514,Finance Approval,Human Resources,Compliance Check,2026-06-26T00:56:00,emp_0039
WF-2514,Finance Approval,Human Resources,Rejected,2026-06-27T01:56:00,emp_0134
WF-2515,IT Service Request,Sales,Submitted,2026-06-22T05:37:00,emp_0003
WF-2515,IT Service Request,Sales,Under Review,2026-06-22T17:37:00,emp_0111
WF-2515,IT Service Request,Sales,Manager Approval,2026-06-24T13:37:00,emp_0165
WF-2515,IT Service Request,Sales,Approved,2026-06-26T06:37:00,emp_0034
WF-2516,HR Onboarding,Operations,Submitted,2026-06-26T09:51:00,emp_0062
WF-2516,HR Onboarding,Operations,Under Review,2026-06-26T15:51:00,emp_0062
WF-2516,HR Onboarding,Operations,Manager Approval,2026-06-28T11:51:00,emp_0097
WF-2516,HR Onboarding,Operations,Approved,2026-06-29T20:51:00,emp_0096
WF-2517,Procurement,Finance,Submitted,2026-06-11T13:33:00,emp_0057
WF-2517,Procurement,Finance,Under Review,2026-06-11T21:33:00,emp_0177
WF-2517,Procurement,Finance,Compliance Check,2026-06-13T00:33:00,emp_0148
WF-2517,Procurement,Finance,Approved,2026-06-13T13:33:00,emp_0103
WF-2518,Legal Review,Supply Chain,Submitted,2026-06-30T04:47:00,emp_0120
WF-2518,Legal Review,Supply Chain,Under Review,2026-06-30T17:47:00,emp_0158
WF-2518,Legal Review,Supply Chain,Manager Approval,2026-07-02T15:47:00,emp_0021
WF-2518,Legal Review,Supply Chain,Compliance Check,2026-07-02T19:47:00,emp_0071
WF-2518,Legal Review,Supply Chain,Rejected,2026-07-04T05:47:00,emp_0090
WF-2519,Procurement,IT,Submitted,2026-06-19T01:50:00,emp_0176
WF-2519,Procurement,IT,Under Review,2026-06-20T13:50:00,emp_0019
WF-2519,Procurement,IT,Manager Approval,2026-06-21T07:50:00,emp_0086
WF-2519,Procurement,IT,Approved,2026-06-21T23:50:00,emp_0027
WF-2520,IT Service Request,Sales,Submitted,2026-07-02T11:28:00,emp_0127
WF-2520,IT Service Request,Sales,Under Review,2026-07-03T19:28:00,emp_0010
WF-2520,IT Service Request,Sales,Manager Approval,2026-07-04T05:28:00,emp_0133
WF-2520,IT Service Request,Sales,Compliance Check,2026-07-05T18:28:00,emp_0117
WF-2520,IT Service Request,Sales,Approved,2026-07-07T18:28:00,emp_0139
WF-2521,Finance Approval,Legal,Submitted,2026-06-09T01:19:00,emp_0053
WF-2521,Finance Approval,Legal,Under Review,2026-06-10T18:19:00,emp_0188
WF-2521,Finance Approval,Legal,Manager Approval,2026-06-11T02:19:00,emp_0158
WF-2521,Finance Approval,Legal,Rejected,2026-06-12T19:19:00,emp_0200
WF-2522,Procurement,Supply Chain,Submitted,2026-06-15T02:23:00,emp_0011
WF-2522,Procurement,Supply Chain,Under Review,2026-06-15T09:23:00,emp_0069
WF-2522,Procurement,Supply Chain,Manager Approval,2026-06-16T03:23:00,emp_0190
WF-2522,Procurement,Supply Chain,Compliance Check,2026-06-16T04:23:00,emp_0069
WF-2522,Procurement,Supply Chain,Rejected,2026-06-18T01:23:00,emp_0053
WF-2523,Finance Approval,IT,Submitted,2026-06-30T12:06:00,emp_0090
WF-2523,Finance Approval,IT,Under Review,2026-07-01T05:06:00,emp_0145
WF-2523,Finance Approval,IT,Compliance Check,2026-07-02T02:06:00,emp_0013
WF-2523,Finance Approval,IT,Rejected,2026-07-02T21:06:00,emp_0192
WF-2524,Legal Review,Legal,Submitted,2026-06-06T16:37:00,emp_0157
WF-2524,Legal Review,Legal,Under Review,2026-06-07T23:37:00,emp_0019
WF-2524,Legal Review,Legal,Manager Approval,2026-06-08T19:37:00,emp_0040
WF-2524,Legal Review,Legal,Approved,2026-06-09T08:37:00,emp_0095
WF-2525,Legal Review,Operations,Submitted,2026-06-23T22:10:00,emp_0110
WF-2525,Legal Review,Operations,Under Review,2026-06-25T19:10:00,emp_0177
WF-2525,Legal Review,Operations,Manager Approval,2026-06-26T22:10:00,emp_0047
WF-2525,Legal Review,Operations,Compliance Check,2026-06-28T02:10:00,emp_0159
WF-2525,Legal Review,Operations,Approved,2026-06-29T06:10:00,emp_0198
WF-2526,HR Onboarding,Finance,Submitted,2026-06-09T23:12:00,emp_0049
WF-2526,HR Onboarding,Finance,Under Review,2026-06-10T15:12:00,emp_0191
WF-2526,HR Onboarding,Finance,Manager Approval,2026-06-10T23:12:00,emp_0184
WF-2526,HR Onboarding,Finance,Approved,2026-06-12T22:12:00,emp_0159
WF-2527,Procurement,Sales,Submitted,2026-06-10T07:38:00,emp_0061
WF-2527,Procurement,Sales,Under Review,2026-06-11T07:38:00,emp_0152
WF-2527,Procurement,Sales,Compliance Check,2026-06-13T01:38:00,emp_0104
WF-2527,Procurement,Sales,Rejected,2026-06-14T14:38:00,emp_0192
WF-2528,Legal Review,Legal,Submitted,2026-07-02T23:25:00,emp_0109
WF-2528,Legal Review,Legal,Under Review,2026-07-03T13:25:00,emp_0069
WF-2528,Legal Review,Legal,Compliance Check,2026-07-04T14:25:00,emp_0199
WF-2528,Legal Review,Legal,Rejected,2026-07-04T17:25:00,emp_0102
WF-2529,Procurement,IT,Submitted,2026-06-27T13:36:00,emp_0118
WF-2529,Procurement,IT,Under Review,2026-06-27T14:36:00,emp_0178
WF-2529,Procurement,IT,Manager Approval,2026-06-27T21:36:00,emp_0001
WF-2529,Procurement,IT,Compliance Check,2026-06-29T13:36:00,emp_0107
WF-2529,Procurement,IT,Approved,2026-06-30T23:36:00,emp_0111
WF-2530,Legal Review,Finance,Submitted,2026-06-05T06:00:00,emp_0139
WF-2530,Legal Review,Finance,Under Review,2026-06-06T18:00:00,emp_0174
WF-2530,Legal Review,Finance,Manager Approval,2026-06-08T13:00:00,emp_0167
WF-2530,Legal Review,Finance,Compliance Check,2026-06-10T09:00:00,emp_0099
WF-2530,Legal Review,Finance,Approved,2026-06-11T13:00:00,emp_0130
WF-2531,IT Service Request,IT,Submitted,2026-06-16T10:38:00,emp_0168
WF-2531,IT Service Request,IT,Under Review,2026-06-18T01:38:00,emp_0115
WF-2531,IT Service Request,IT,Manager Approval,2026-06-18T23:38:00,emp_0194
WF-2531,IT Service Request,IT,Rejected,2026-06-20T12:38:00,emp_0003
WF-2532,Legal Review,Operations,Submitted,2026-06-17T16:15:00,emp_0161
WF-2532,Legal Review,Operations,Under Review,2026-06-19T05:15:00,emp_0040
WF-2532,Legal Review,Operations,Manager Approval,2026-06-20T07:15:00,emp_0059
WF-2532,Legal Review,Operations,Compliance Check,2026-06-21T02:15:00,emp_0074
WF-2532,Legal Review,Operations,Rejected,2026-06-21T11:15:00,emp_0012
WF-2533,Finance Approval,Sales,Submitted,2026-07-01T07:20:00,emp_0019
WF-2533,Finance Approval,Sales,Under Review,2026-07-02T13:20:00,emp_0005
WF-2533,Finance Approval,Sales,Manager Approval,2026-07-03T03:20:00,emp_0013
WF-2533,Finance Approval,Sales,Rejected,2026-07-04T01:20:00,emp_0103
WF-2534,Legal Review,Finance,Submitted,2026-06-07T16:15:00,emp_0154
WF-2534,Legal Review,Finance,Under Review,2026-06-07T20:15:00,emp_0036
WF-2534,Legal Review,Finance,Manager Approval,2026-06-09T04:15:00,emp_0149
WF-2534,Legal Review,Finance,Compliance Check,2026-06-10T02:15:00,emp_0192
WF-2534,Legal Review,Finance,Rejected,2026-06-11T20:15:00,emp_0125
WF-2535,Procurement,Finance,Submitted,2026-06-20T16:56:00,emp_0027
WF-2535,Procurement,Finance,Under Review,2026-06-21T20:56:00,emp_0157
WF-2535,Procurement,Finance,Manager Approval,2026-06-23T02:56:00,emp_0051
WF-2535,Procurement,Finance,Compliance Check,2026-06-24T00:56:00,emp_0199
WF-2535,Procurement,Finance,Rejected,2026-06-24T15:56:00,emp_0109
WF-2536,HR Onboarding,Supply Chain,Submitted,2026-06-27T20:15:00,emp_0138
WF-2536,HR Onboarding,Supply Chain,Under Review,2026-06-29T04:15:00,emp_0184
WF-2536,HR Onboarding,Supply Chain,Compliance Check,2026-07-01T02:15:00,emp_0017
WF-2536,HR Onboarding,Supply Chain,Approved,2026-07-02T23:15:00,emp_0042
WF-2537,IT Service Request,Sales,Submitted,2026-06-24T00:47:00,emp_0040
WF-2537,IT Service Request,Sales,Under Review,2026-06-24T08:47:00,emp_0179
WF-2537,IT Service Request,Sales,Approved,2026-06-25T00:47:00,emp_0097
WF-2538,IT Service Request,Sales,Submitted,2026-06-03T07:47:00,emp_0140
WF-2538,IT Service Request,Sales,Under Review,2026-06-03T21:47:00,emp_0093
WF-2538,IT Service Request,Sales,Manager Approval,2026-06-04T18:47:00,emp_0140
WF-2538,IT Service Request,Sales,Compliance Check,2026-06-06T06:47:00,emp_0049
WF-2538,IT Service Request,Sales,Approved,2026-06-07T06:47:00,emp_0121
WF-2539,HR Onboarding,Legal,Submitted,2026-06-22T00:16:00,emp_0089
WF-2539,HR Onboarding,Legal,Under Review,2026-06-23T07:16:00,emp_0108
WF-2539,HR Onboarding,Legal,Manager Approval,2026-06-25T03:16:00,emp_0084
WF-2539,HR Onboarding,Legal,Rejected,2026-06-25T22:16:00,emp_0045
WF-2540,HR Onboarding,IT,Submitted,2026-06-21T20:20:00,emp_0035
WF-2540,HR Onboarding,IT,Under Review,2026-06-22T09:20:00,emp_0094
WF-2540,HR Onboarding,IT,Manager Approval,2026-06-23T19:20:00,emp_0016
WF-2540,HR Onboarding,IT,Rejected,2026-06-23T21:20:00,emp_0117
WF-2541,Finance Approval,Operations,Submitted,2026-06-22T18:32:00,emp_0180
WF-2541,Finance Approval,Operations,Under Review,2026-06-23T18:32:00,emp_0184
WF-2541,Finance Approval,Operations,Manager Approval,2026-06-25T15:32:00,emp_0119
WF-2541,Finance Approval,Operations,Approved,2026-06-25T18:32:00,emp_0090
WF-2542,Legal Review,Finance,Submitted,2026-06-12T23:22:00,emp_0097
WF-2542,Legal Review,Finance,Under Review,2026-06-13T00:22:00,emp_0093
WF-2542,Legal Review,Finance,Approved,2026-06-15T00:22:00,emp_0151
WF-2543,Legal Review,Human Resources,Submitted,2026-06-21T09:43:00,emp_0022
WF-2543,Legal Review,Human Resources,Under Review,2026-06-22T18:43:00,emp_0048
WF-2543,Legal Review,Human Resources,Manager Approval,2026-06-24T04:43:00,emp_0095
WF-2543,Legal Review,Human Resources,Approved,2026-06-25T14:43:00,emp_0084
WF-2544,Procurement,Supply Chain,Submitted,2026-06-25T16:03:00,emp_0192
WF-2544,Procurement,Supply Chain,Under Review,2026-06-26T15:03:00,emp_0037
WF-2544,Procurement,Supply Chain,Rejected,2026-06-27T10:03:00,emp_0030
WF-2545,Finance Approval,Sales,Submitted,2026-06-04T21:00:00,emp_0066
WF-2545,Finance Approval,Sales,Under Review,2026-06-05T01:00:00,emp_0120
WF-2545,Finance Approval,Sales,Rejected,2026-06-05T16:00:00,emp_0129
WF-2546,Legal Review,Legal,Submitted,2026-07-01T00:46:00,emp_0051
WF-2546,Legal Review,Legal,Under Review,2026-07-02T17:46:00,emp_0142
WF-2546,Legal Review,Legal,Manager Approval,2026-07-03T17:46:00,emp_0181
WF-2546,Legal Review,Legal,Approved,2026-07-05T02:46:00,emp_0029
WF-2547,HR Onboarding,Legal,Submitted,2026-06-18T02:36:00,emp_0105
WF-2547,HR Onboarding,Legal,Under Review,2026-06-18T23:36:00,emp_0047
WF-2547,HR Onboarding,Legal,Compliance Check,2026-06-20T21:36:00,emp_0044
WF-2547,HR Onboarding,Legal,Approved,2026-06-22T02:36:00,emp_0151
WF-2548,Finance Approval,Operations,Submitted,2026-06-21T15:50:00,emp_0041
WF-2548,Finance Approval,Operations,Under Review,2026-06-22T22:50:00,emp_0012
WF-2548,Finance Approval,Operations,Manager Approval,2026-06-24T01:50:00,emp_0077
WF-2548,Finance Approval,Operations,Approved,2026-06-24T16:50:00,emp_0004
WF-2549,IT Service Request,Finance,Submitted,2026-06-21T00:33:00,emp_0073
WF-2549,IT Service Request,Finance,Under Review,2026-06-22T23:33:00,emp_0185
WF-2549,IT Service Request,Finance,Manager Approval,2026-06-24T13:33:00,emp_0119
WF-2549,IT Service Request,Finance,Rejected,2026-06-24T15:33:00,emp_0086
WF-2550,IT Service Request,Finance,Submitted,2026-06-27T17:12:00,emp_0028
WF-2550,IT Service Request,Finance,Under Review,2026-06-28T03:12:00,emp_0049
WF-2550,IT Service Request,Finance,Manager Approval,2026-06-28T17:12:00,emp_0079
WF-2550,IT Service Request,Finance,Compliance Check,2026-06-29T22:12:00,emp_0039
WF-2550,IT Service Request,Finance,Rejected,2026-06-30T06:12:00,emp_0120
WF-2551,Finance Approval,Operations,Submitted,2026-06-26T03:11:00,emp_0162
WF-2551,Finance Approval,Operations,Under Review,2026-06-27T13:11:00,emp_0027
WF-2551,Finance Approval,Operations,Manager Approval,2026-06-29T07:11:00,emp_0146
WF-2551,Finance Approval,Operations,Approved,2026-06-30T04:11:00,emp_0159
WF-2552,Legal Review,Finance,Submitted,2026-06-12T21:23:00,emp_0048
WF-2552,Legal Review,Finance,Under Review,2026-06-13T01:23:00,emp_0183
WF-2552,Legal Review,Finance,Manager Approval,2026-06-13T13:23:00,emp_0087
WF-2552,Legal Review,Finance,Compliance Check,2026-06-13T18:23:00,emp_0165
WF-2552,Legal Review,Finance,Approved,2026-06-15T07:23:00,emp_0124
WF-2553,IT Service Request,Finance,Submitted,2026-06-15T18:36:00,emp_0104
WF-2553,IT Service Request,Finance,Under Review,2026-06-17T17:36:00,emp_0095
WF-2553,IT Service Request,Finance,Manager Approval,2026-06-19T15:36:00,emp_0007
WF-2553,IT Service Request,Finance,Compliance Check,2026-06-21T01:36:00,emp_0073
WF-2553,IT Service Request,Finance,Rejected,2026-06-21T18:36:00,emp_0102
WF-2554,Finance Approval,Sales,Submitted,2026-06-04T08:23:00,emp_0107
WF-2554,Finance Approval,Sales,Under Review,2026-06-04T11:23:00,emp_0102
WF-2554,Finance Approval,Sales,Manager Approval,2026-06-05T20:23:00,emp_0102
WF-2554,Finance Approval,Sales,Compliance Check,2026-06-06T03:23:00,emp_0177
WF-2554,Finance Approval,Sales,Approved,2026-06-06T13:23:00,emp_0141
WF-2555,HR Onboarding,Finance,Submitted,2026-06-16T11:33:00,emp_0160
WF-2555,HR Onboarding,Finance,Under Review,2026-06-17T00:33:00,emp_0065
WF-2555,HR Onboarding,Finance,Manager Approval,2026-06-17T02:33:00,emp_0144
WF-2555,HR Onboarding,Finance,Compliance Check,2026-06-18T17:33:00,emp_0150
WF-2555,HR Onboarding,Finance,Approved,2026-06-20T08:33:00,emp_0037
WF-2556,Finance Approval,Operations,Submitted,2026-06-09T21:35:00,emp_0104
WF-2556,Finance Approval,Operations,Under Review,2026-06-10T15:35:00,emp_0190
WF-2556,Finance Approval,Operations,Approved,2026-06-11T01:35:00,emp_0061
WF-2557,Procurement,Legal,Submitted,2026-07-02T13:05:00,emp_0137
WF-2557,Procurement,Legal,Under Review,2026-07-04T07:05:00,emp_0009
WF-2557,Procurement,Legal,Compliance Check,2026-07-04T22:05:00,emp_0084
WF-2557,Procurement,Legal,Rejected,2026-07-05T23:05:00,emp_0080
WF-2558,Finance Approval,Operations,Submitted,2026-06-07T18:35:00,emp_0166
WF-2558,Finance Approval,Operations,Under Review,2026-06-09T17:35:00,emp_0107
WF-2558,Finance Approval,Operations,Manager Approval,2026-06-11T08:35:00,emp_0063
WF-2558,Finance Approval,Operations,Compliance Check,2026-06-11T19:35:00,emp_0180
WF-2558,Finance Approval,Operations,Approved,2026-06-12T05:35:00,emp_0006
WF-2559,Legal Review,Operations,Submitted,2026-06-29T06:31:00,emp_0195
WF-2559,Legal Review,Operations,Under Review,2026-07-01T05:31:00,emp_0158
WF-2559,Legal Review,Operations,Manager Approval,2026-07-02T04:31:00,emp_0012
WF-2559,Legal Review,Operations,Compliance Check,2026-07-02T06:31:00,emp_0148
WF-2559,Legal Review,Operations,Rejected,2026-07-04T04:31:00,emp_0041
WF-2560,Procurement,Sales,Submitted,2026-06-08T23:03:00,emp_0120
WF-2560,Procurement,Sales,Under Review,2026-06-10T13:03:00,emp_0006
WF-2560,Procurement,Sales,Manager Approval,2026-06-12T13:03:00,emp_0100
WF-2560,Procurement,Sales,Approved,2026-06-12T18:03:00,emp_0176
WF-2561,Legal Review,Operations,Submitted,2026-06-03T15:02:00,emp_0077
WF-2561,Legal Review,Operations,Under Review,2026-06-05T15:02:00,emp_0182
WF-2561,Legal Review,Operations,Approved,2026-06-06T04:02:00,emp_0062
WF-2562,Finance Approval,Supply Chain,Submitted,2026-06-15T10:51:00,emp_0162
WF-2562,Finance Approval,Supply Chain,Under Review,2026-06-16T19:51:00,emp_0118
WF-2562,Finance Approval,Supply Chain,Manager Approval,2026-06-18T00:51:00,emp_0113
WF-2562,Finance Approval,Supply Chain,Compliance Check,2026-06-18T13:51:00,emp_0107
WF-2562,Finance Approval,Supply Chain,Rejected,2026-06-19T13:51:00,emp_0088
WF-2563,IT Service Request,IT,Submitted,2026-06-24T22:39:00,emp_0192
WF-2563,IT Service Request,IT,Under Review,2026-06-26T05:39:00,emp_0157
WF-2563,IT Service Request,IT,Manager Approval,2026-06-27T18:39:00,emp_0157
WF-2563,IT Service Request,IT,Compliance Check,2026-06-28T22:39:00,emp_0028
WF-2563,IT Service Request,IT,Rejected,2026-06-30T21:39:00,emp_0079
WF-2564,Finance Approval,Human Resources,Submitted,2026-06-04T10:33:00,emp_0003
WF-2564,Finance Approval,Human Resources,Under Review,2026-06-05T12:33:00,emp_0111
WF-2564,Finance Approval,Human Resources,Manager Approval,2026-06-07T00:33:00,emp_0004
WF-2564,Finance Approval,Human Resources,Compliance Check,2026-06-07T15:33:00,emp_0146
WF-2564,Finance Approval,Human Resources,Approved,2026-06-09T13:33:00,emp_0079
WF-2565,Legal Review,Sales,Submitted,2026-06-12T05:07:00,emp_0127
WF-2565,Legal Review,Sales,Under Review,2026-06-13T14:07:00,emp_0041
WF-2565,Legal Review,Sales,Manager Approval,2026-06-14T13:07:00,emp_0179
WF-2565,Legal Review,Sales,Approved,2026-06-15T23:07:00,emp_0169
WF-2566,Finance Approval,Sales,Submitted,2026-06-03T13:59:00,emp_0176
WF-2566,Finance Approval,Sales,Under Review,2026-06-04T09:59:00,emp_0095
WF-2566,Finance Approval,Sales,Compliance Check,2026-06-04T13:59:00,emp_0112
WF-2566,Finance Approval,Sales,Approved,2026-06-04T17:59:00,emp_0107
WF-2567,IT Service Request,IT,Submitted,2026-06-09T20:42:00,emp_0115
WF-2567,IT Service Request,IT,Under Review,2026-06-11T08:42:00,emp_0121
WF-2567,IT Service Request,IT,Compliance Check,2026-06-13T01:42:00,emp_0011
WF-2567,IT Service Request,IT,Rejected,2026-06-13T02:42:00,emp_0166
WF-2568,Finance Approval,Legal,Submitted,2026-06-17T04:22:00,emp_0189
WF-2568,Finance Approval,Legal,Under Review,2026-06-19T04:22:00,emp_0166
WF-2568,Finance Approval,Legal,Manager Approval,2026-06-19T15:22:00,emp_0102
WF-2568,Finance Approval,Legal,Approved,2026-06-20T23:22:00,emp_0180
WF-2569,Procurement,Human Resources,Submitted,2026-07-01T14:52:00,emp_0164
WF-2569,Procurement,Human Resources,Under Review,2026-07-03T07:52:00,emp_0010
WF-2569,Procurement,Human Resources,Manager Approval,2026-07-04T11:52:00,emp_0080
